Dataset,TrainingTime,TestingTime,TrainingAccuracy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen,EnsembleSize
50words,68806.06,1.874,100,67.033,450,455,270,0.7,1,10
50words,63688.7,1.632,100,66.8132,450,455,270,0.7,1,10
50words,61443.31,1.628,100,68.1319,450,455,270,0.7,1,10
50words,68679.13,1.722,100,63.956,450,455,270,0.7,1,10
50words,65774.32,1.723,100,67.4725,450,455,270,0.7,1,10
50words,69257.7,1.76,100,67.2527,450,455,270,0.7,1,10
50words,65504.01,1.821,100,66.3736,450,455,270,0.7,1,10
50words,65868.03,1.912,100,67.033,450,455,270,0.7,1,10
50words,72280.82,1.652,100,64.8352,450,455,270,0.7,1,10
50words,71626.1,1.752,100,65.9341,450,455,270,0.7,1,10
50words,76321.91,0.945,100,64.6154,450,455,270,0.7,1,10
50words,74753.98,0.809,100,65.4945,450,455,270,0.7,1,10
50words,68120.92,1.895,100,67.033,450,455,270,0.7,1,10
50words,75131.06,2.407,100,66.8132,450,455,270,0.7,1,10
50words,74384.82,1.952,100,65.7143,450,455,270,0.7,1,10
50words,75789.94,1.662,100,67.033,450,455,270,0.7,1,10
50words,72523.33,1.742,100,68.5714,450,455,270,0.7,1,10
50words,78886.03,1.053,100,65.0549,450,455,270,0.7,1,10
50words,78246.1,1.813,100,66.5934,450,455,270,0.7,1,10
50words,80254.81,2.226,100,66.3736,450,455,270,0.7,1,10
50words,83261.55,1.172,100,66.8132,450,455,270,0.7,1,10
50words,75859.31,1.784,100,63.2967,450,455,270,0.7,1,10
50words,84490.68,0.936,100,65.2747,450,455,270,0.7,1,10
50words,83227.83,1.659,100,68.1319,450,455,270,0.7,1,10
50words,91222.04,1.955,100,66.5934,450,455,270,0.7,1,10
50words,89689.91,1.748,100,67.9121,450,455,270,0.7,1,10
50words,87435.97,1.766,100,66.5934,450,455,270,0.7,1,10
50words,93702.08,1.658,100,68.5714,450,455,270,0.7,1,10
50words,103535.38,1.603,100,66.5934,450,455,270,0.7,1,10
50words,109467.63,2.489,100,66.5934,450,455,270,0.7,1,10
50words,107663.24,1.969,100,67.4725,450,455,270,0.7,1,10
50words,104340.64,1.609,100,66.1538,450,455,270,0.7,1,10
50words,110870.99,2.576,100,68.5714,450,455,270,0.7,1,10
50words,115119.59,2.05,100,67.4725,450,455,270,0.7,1,10
50words,118551.95,2.059,100,68.5714,450,455,270,0.7,1,10
50words,120853.96,1.936,100,65.2747,450,455,270,0.7,1,10
50words,135337.65,1.473,100,68.7912,450,455,270,0.7,1,10
50words,130843.89,1.867,100,66.5934,450,455,270,0.7,1,10
50words,155913.04,1.57,100,65.7143,450,455,270,0.7,1,10
50words,152555.47,2.075,100,65.2747,450,455,270,0.7,1,10
50words,159306.8,1.661,100,66.3736,450,455,270,0.7,1,10
50words,165380.94,1.646,100,65.7143,450,455,270,0.7,1,10
50words,179588.7,1.571,100,68.1319,450,455,270,0.7,1,10
50words,179911.53,2.308,100,67.6923,450,455,270,0.7,1,10
50words,189198.46,1.485,100,66.1538,450,455,270,0.7,1,10
50words,198800.38,1.624,100,65.4945,450,455,270,0.7,1,10
50words,200589.43,1.701,100,67.6923,450,455,270,0.7,1,10
50words,222572.98,1.509,100,66.8132,450,455,270,0.7,1,10
50words,231551.46,1.562,100,69.4505,450,455,270,0.7,1,10
50words,233181.37,2.21,100,67.033,450,455,270,0.7,1,10
50words,229566.58,1.516,100,65.2747,450,455,270,0.7,1,10
50words,236063.5,1.63,100,65.0549,450,455,270,0.7,1,10
50words,235829.96,2.372,100,67.2527,450,455,270,0.7,1,10
50words,293625.57,3,100,68.1319,450,455,270,0.7,1,10
50words,322528.06,2.047,100,67.9121,450,455,270,0.7,1,10
50words,327094.75,2.843,100,67.4725,450,455,270,0.7,1,10
50words,376970.98,3.331,100,67.6923,450,455,270,0.7,1,10
50words,385648.73,5.674,100,66.8132,450,455,270,0.7,1,10
50words,418523.01,2.002,100,67.2527,450,455,270,0.7,1,10
50words,443889.53,6.272,100,68.3516,450,455,270,0.7,1,10
50words,860041.05,7.025,100,66.8132,450,455,270,0.7,1,10
Adiac,349.36,0.241,100,57.289,390,391,176,0.9,1,10
Adiac,376.42,0.238,100,59.8465,390,391,176,0.9,1,10
Adiac,339.11,0.22,100,57.5448,390,391,176,0.9,1,10
Adiac,365.29,0.224,100,59.0793,390,391,176,0.9,1,10
Adiac,352.13,0.218,100,60.3581,390,391,176,0.9,1,10
Adiac,397.23,0.232,100,58.5678,390,391,176,0.9,1,10
Adiac,296.75,0.221,100,58.8235,390,391,176,0.9,1,10
Adiac,337.74,0.236,100,58.8235,390,391,176,0.9,1,10
Adiac,378.97,0.235,100,59.335,390,391,176,0.9,1,10
Adiac,361.54,0.233,100,58.312,390,391,176,0.9,1,10
Adiac,379.36,0.236,100,56.5217,390,391,176,0.9,1,10
Adiac,354.4,0.236,100,56.266,390,391,176,0.9,1,10
Adiac,332.08,0.218,100,60.6138,390,391,176,0.9,1,10
Adiac,385.39,0.224,100,58.5678,390,391,176,0.9,1,10
Adiac,344.46,0.22,100,58.5678,390,391,176,0.9,1,10
Adiac,386.15,0.223,100,57.5448,390,391,176,0.9,1,10
Adiac,411.63,0.237,100,58.8235,390,391,176,0.9,1,10
Adiac,370.91,0.23,100,57.289,390,391,176,0.9,1,10
Adiac,389.37,0.235,100,58.5678,390,391,176,0.9,1,10
Adiac,376.08,0.234,100,60.1023,390,391,176,0.9,1,10
Adiac,359.42,0.218,100,59.335,390,391,176,0.9,1,10
Adiac,411.38,0.24,100,59.8465,390,391,176,0.9,1,10
Adiac,352.09,0.228,100,58.8235,390,391,176,0.9,1,10
Adiac,391.09,0.234,100,59.8465,390,391,176,0.9,1,10
Adiac,319.46,0.224,100,59.5908,390,391,176,0.9,1,10
Adiac,373.7,0.227,100,59.5908,390,391,176,0.9,1,10
Adiac,377.76,0.226,100,57.0332,390,391,176,0.9,1,10
Adiac,364.16,0.223,100,60.1023,390,391,176,0.9,1,10
Adiac,399.73,0.239,100,60.3581,390,391,176,0.9,1,10
Adiac,410.65,0.241,100,57.8005,390,391,176,0.9,1,10
Adiac,381.2,0.235,100,59.0793,390,391,176,0.9,1,10
Adiac,408.87,0.232,100,60.3581,390,391,176,0.9,1,10
Adiac,352.41,0.234,100,59.5908,390,391,176,0.9,1,10
Adiac,408.52,0.232,100,61.6368,390,391,176,0.9,1,10
Adiac,466.37,0.223,100,58.0563,390,391,176,0.9,1,10
Adiac,352.92,0.233,100,59.8465,390,391,176,0.9,1,10
Adiac,351.47,0.232,100,56.7775,390,391,176,0.9,1,10
Adiac,394.8,0.233,100,57.0332,390,391,176,0.9,1,10
Adiac,369.7,0.233,100,56.5217,390,391,176,0.9,1,10
