Dataset,TrainingTime,TestingTime,TrainingAccuracy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen,EnsembleSize
Adiac,74.11,0.106,98.7179,57.289,390,391,176,0.9,1,10
Adiac,108.06,0.11,98.7179,56.7775,390,391,176,0.9,1,10
Adiac,75.68,0.111,98.9744,55.243,390,391,176,0.9,1,10
Adiac,75.97,0.107,98.9744,57.5448,390,391,176,0.9,1,10
Adiac,83.1,0.108,98.7179,57.5448,390,391,176,0.9,1,10
Adiac,85.41,0.102,98.7179,60.1023,390,391,176,0.9,1,10
Adiac,78.61,0.108,98.9744,56.5217,390,391,176,0.9,1,10
Adiac,75.9,0.11,99.2308,57.8005,390,391,176,0.9,1,10
Adiac,84.22,0.111,99.4872,55.4987,390,391,176,0.9,1,10
Adiac,86.29,0.106,99.2308,58.8235,390,391,176,0.9,1,10
Adiac,90.51,0.107,98.9744,56.7775,390,391,176,0.9,1,10
Adiac,100.09,0.108,98.7179,59.335,390,391,176,0.9,1,10
Adiac,101.4,0.191,98.9744,58.5678,390,391,176,0.9,1,10
Adiac,90.57,0.109,98.9744,52.9412,390,391,176,0.9,1,10
ArrowHead,3.13,0.055,94.4444,61.1429,36,175,251,0.9,1,10
ArrowHead,3.98,0.119,97.2222,64.5714,36,175,251,0.9,1,10
ArrowHead,2.38,0.062,97.2222,63.4286,36,175,251,0.9,1,10
ArrowHead,4.2,0.122,100,63.4286,36,175,251,0.9,1,10
ArrowHead,4.67,0.136,97.2222,67.4286,36,175,251,0.9,1,10
ArrowHead,2.67,0.068,97.2222,65.1429,36,175,251,0.9,1,10
ArrowHead,2.77,0.07,100,72.5714,36,175,251,0.9,1,10
ArrowHead,12.1,0.238,97.2222,62.2857,36,175,251,0.9,1,10
ArrowHead,2.69,0.07,100,66.8571,36,175,251,0.9,1,10
ArrowHead,3.57,0.106,97.2222,61.7143,36,175,251,0.9,1,10
ArrowHead,3.98,0.098,94.4444,63.4286,36,175,251,0.9,1,10
ArrowHead,3.76,0.132,100,70.8571,36,175,251,0.9,1,10
ArrowHead,4.23,0.111,97.2222,65.7143,36,175,251,0.9,1,10
ArrowHead,3.99,0.123,100,66.2857,36,175,251,0.9,1,10
ArrowHead,3.95,0.118,100,65.1429,36,175,251,0.9,1,10
ArrowHead,4.37,0.147,97.2222,61.7143,36,175,251,0.9,1,10
ArrowHead,4.84,0.124,97.2222,66.8571,36,175,251,0.9,1,10
ArrowHead,2.32,0.058,100,61.7143,36,175,251,0.9,1,10
ArrowHead,3.77,0.126,94.4444,61.1429,36,175,251,0.9,1,10
ArrowHead,2.19,0.051,94.4444,66.2857,36,175,251,0.9,1,10
ArrowHead,2.35,0.062,100,65.1429,36,175,251,0.9,1,10
ArrowHead,2.95,0.083,94.4444,64,36,175,251,0.9,1,10
ArrowHead,3.39,0.075,100,66.2857,36,175,251,0.9,1,10
ArrowHead,2.94,0.118,94.4444,64,36,175,251,0.9,1,10
ArrowHead,5,0.134,97.2222,66.2857,36,175,251,0.9,1,10
ArrowHead,4.51,0.124,94.4444,62.2857,36,175,251,0.9,1,10
ArrowHead,2.87,0.07,100,67.4286,36,175,251,0.9,1,10
ArrowHead,4.06,0.134,100,67.4286,36,175,251,0.9,1,10
ArrowHead,1.67,0.058,94.4444,62.8571,36,175,251,0.9,1,10
ArrowHead,3.06,0.064,100,66.2857,36,175,251,0.9,1,10
ArrowHead,4.19,0.11,94.4444,67.4286,36,175,251,0.9,1,10
ArrowHead,5.65,0.134,100,66.8571,36,175,251,0.9,1,10
ArrowHead,2.4,0.073,97.2222,68,36,175,251,0.9,1,10
ArrowHead,10.74,0.232,100,69.1429,36,175,251,0.9,1,10
ArrowHead,3.58,0.097,100,68.5714,36,175,251,0.9,1,10
ArrowHead,2.21,0.053,97.2222,64.5714,36,175,251,0.9,1,10
ArrowHead,2.77,0.123,91.6667,63.4286,36,175,251,0.9,1,10
ArrowHead,3.32,0.11,100,69.1429,36,175,251,0.9,1,10
ArrowHead,3.76,0.095,100,69.7143,36,175,251,0.9,1,10
ArrowHead,3.42,0.119,100,62.8571,36,175,251,0.9,1,10
ArrowHead,3.91,0.116,100,68.5714,36,175,251,0.9,1,10
ArrowHead,3.77,0.123,97.2222,65.1429,36,175,251,0.9,1,10
ArrowHead,3.98,0.118,100,68,36,175,251,0.9,1,10
ArrowHead,4.57,0.13,100,69.1429,36,175,251,0.9,1,10
ArrowHead,2.15,0.064,97.2222,67.4286,36,175,251,0.9,1,10
ArrowHead,3.93,0.106,100,64,36,175,251,0.9,1,10
ArrowHead,2.44,0.059,100,61.1429,36,175,251,0.9,1,10
ArrowHead,2.8,0.059,97.2222,60.5714,36,175,251,0.9,1,10
ArrowHead,2.66,0.072,97.2222,63.4286,36,175,251,0.9,1,10
ArrowHead,3.11,0.081,100,62.8571,36,175,251,0.9,1,10
ArrowHead,3.22,0.103,97.2222,70.8571,36,175,251,0.9,1,10
ArrowHead,3.81,0.116,97.2222,66.2857,36,175,251,0.9,1,10
ArrowHead,3.86,0.114,100,62.2857,36,175,251,0.9,1,10
ArrowHead,2.65,0.063,100,66.8571,36,175,251,0.9,1,10
ArrowHead,4.16,0.113,97.2222,69.1429,36,175,251,0.9,1,10
ArrowHead,2.91,0.076,100,70.2857,36,175,251,0.9,1,10
ArrowHead,2.91,0.076,100,64.5714,36,175,251,0.9,1,10
ArrowHead,2.99,0.117,91.6667,65.7143,36,175,251,0.9,1,10
ArrowHead,7.39,0.145,100,68,36,175,251,0.9,1,10
ArrowHead,3.25,0.06,97.2222,65.1429,36,175,251,0.9,1,10
ArrowHead,3.57,0.108,100,68.5714,36,175,251,0.9,1,10
ArrowHead,10.42,0.26,97.2222,70.2857,36,175,251,0.9,1,10
ArrowHead,3.45,0.085,100,65.1429,36,175,251,0.9,1,10
ArrowHead,3.14,0.115,94.4444,62.8571,36,175,251,0.9,1,10
ArrowHead,3.98,0.114,100,68,36,175,251,0.9,1,10
ArrowHead,3.97,0.119,100,65.7143,36,175,251,0.9,1,10
ArrowHead,4.33,0.121,97.2222,62.2857,36,175,251,0.9,1,10
ArrowHead,4.18,0.126,100,64,36,175,251,0.9,1,10
ArrowHead,4.18,0.125,100,68.5714,36,175,251,0.9,1,10
ArrowHead,4.48,0.125,100,67.4286,36,175,251,0.9,1,10
ArrowHead,4.76,0.127,100,68.5714,36,175,251,0.9,1,10
ArrowHead,2.97,0.075,100,68.5714,36,175,251,0.9,1,10
ArrowHead,4.1,0.145,97.2222,65.1429,36,175,251,0.9,1,10
ArrowHead,2.66,0.068,100,69.7143,36,175,251,0.9,1,10
ArrowHead,2.84,0.06,97.2222,68.5714,36,175,251,0.9,1,10
ArrowHead,2.95,0.067,97.2222,64.5714,36,175,251,0.9,1,10
ArrowHead,3.16,0.066,100,68,36,175,251,0.9,1,10
ArrowHead,2.77,0.092,91.6667,65.1429,36,175,251,0.9,1,10
ArrowHead,3.38,0.119,100,65.7143,36,175,251,0.9,1,10
ArrowHead,4.57,0.131,97.2222,65.7143,36,175,251,0.9,1,10
ArrowHead,2.94,0.076,100,65.7143,36,175,251,0.9,1,10
ArrowHead,3.32,0.109,97.2222,60,36,175,251,0.9,1,10
ArrowHead,2.34,0.058,100,63.4286,36,175,251,0.9,1,10
ArrowHead,3.18,0.072,94.4444,66.8571,36,175,251,0.9,1,10
ArrowHead,3.48,0.134,97.2222,65.1429,36,175,251,0.9,1,10
ArrowHead,5.84,0.115,97.2222,65.7143,36,175,251,0.9,1,10
ArrowHead,2.82,0.065,100,66.2857,36,175,251,0.9,1,10
ArrowHead,2.29,0.053,97.2222,64,36,175,251,0.9,1,10
ArrowHead,3.59,0.095,97.2222,67.4286,36,175,251,0.9,1,10
ArrowHead,3.58,0.107,100,68.5714,36,175,251,0.9,1,10
ArrowHead,3.69,0.119,97.2222,65.1429,36,175,251,0.9,1,10
ArrowHead,3.84,0.112,97.2222,65.1429,36,175,251,0.9,1,10
ArrowHead,3.72,0.111,97.2222,64.5714,36,175,251,0.9,1,10
ArrowHead,3.92,0.113,97.2222,62.2857,36,175,251,0.9,1,10
ArrowHead,4.04,0.111,97.2222,66.2857,36,175,251,0.9,1,10
ArrowHead,4.27,0.123,100,69.1429,36,175,251,0.9,1,10
ArrowHead,4.48,0.112,100,69.7143,36,175,251,0.9,1,10
ArrowHead,13.24,0.331,100,65.7143,36,175,251,0.9,1,10
ArrowHead,2.73,0.068,100,64.5714,36,175,251,0.9,1,10
ArrowHead,3.63,0.114,97.2222,68.5714,36,175,251,0.9,1,10
Beef,37.76,0.076,100,70,30,30,470,0.025,0.2,10
Beef,67.79,0.064,96.6667,70,30,30,470,0.025,0.2,10
Beef,71.27,0.07,93.3333,80,30,30,470,0.025,0.2,10
Beef,99.15,0.123,96.6667,66.6667,30,30,470,0.025,0.2,10
Beef,78.51,0.124,100,66.6667,30,30,470,0.025,0.2,10
Beef,113.37,0.112,100,66.6667,30,30,470,0.025,0.2,10
Beef,97.9,0.127,100,60,30,30,470,0.025,0.2,10
Beef,51.98,0.068,100,63.3333,30,30,470,0.025,0.2,10
Beef,75.99,0.135,100,60,30,30,470,0.025,0.2,10
Beef,54.47,0.067,96.6667,63.3333,30,30,470,0.025,0.2,10
Beef,110.44,0.114,93.3333,56.6667,30,30,470,0.025,0.2,10
Beef,55.07,0.071,96.6667,66.6667,30,30,470,0.025,0.2,10
Beef,72.64,0.061,100,66.6667,30,30,470,0.025,0.2,10
Beef,141.38,0.097,100,56.6667,30,30,470,0.025,0.2,10
Beef,58.59,0.068,100,66.6667,30,30,470,0.025,0.2,10
Beef,62.45,0.06,100,73.3333,30,30,470,0.025,0.2,10
Beef,97.61,0.117,100,83.3333,30,30,470,0.025,0.2,10
Beef,80.32,0.126,100,66.6667,30,30,470,0.025,0.2,10
Beef,66.68,0.062,96.6667,66.6667,30,30,470,0.025,0.2,10
Beef,59.79,0.06,96.6667,66.6667,30,30,470,0.025,0.2,10
Beef,68.55,0.066,96.6667,66.6667,30,30,470,0.025,0.2,10
Beef,100.88,0.108,93.3333,63.3333,30,30,470,0.025,0.2,10
Beef,101.21,0.118,100,70,30,30,470,0.025,0.2,10
Beef,93.23,0.122,100,56.6667,30,30,470,0.025,0.2,10
Beef,54.07,0.07,100,63.3333,30,30,470,0.025,0.2,10
Beef,62.33,0.077,100,66.6667,30,30,470,0.025,0.2,10
