Dataset,TrainingTime,TestingTime,TrainingAccuacy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen,EnsembleSize
MoteStrain,2.09,0.3910,100.0000,86.3419,20,1252,84,21,56,10
MoteStrain,2.02,0.4260,100.0000,86.3419,20,1252,84,21,56,10
MoteStrain,2.09,0.4210,100.0000,86.6613,20,1252,84,21,56,10
MoteStrain,2.14,0.4180,100.0000,82.1885,20,1252,84,21,56,10
MoteStrain,2.28,0.4000,100.0000,82.9073,20,1252,84,21,56,10
MoteStrain,2.16,0.3980,100.0000,86.9808,20,1252,84,21,56,10
MoteStrain,1.96,0.3830,100.0000,88.0192,20,1252,84,21,56,10
MoteStrain,2.15,0.4190,100.0000,84.1853,20,1252,84,21,56,10
ShapeletSim,747.40,1.1760,100.0000,86.6667,20,180,500,125,333,10
ShapeletSim,742.29,1.1770,100.0000,84.4444,20,180,500,125,333,10
ShapeletSim,781.99,1.1770,100.0000,82.2222,20,180,500,125,333,10
ShapeletSim,666.07,1.2070,100.0000,82.7778,20,180,500,125,333,10
ShapeletSim,736.52,1.1820,100.0000,86.6667,20,180,500,125,333,10
