Dataset,TrainingTime,TestingTime,TrainingAccuacy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen
MALLAT,149.57,0.3790,100.0000,84.3497,55,2345,1024,0.800000,1.000000
MALLAT,45.98,0.7830,100.0000,88.5288,55,2345,1024,0.800000,1.000000
MALLAT,46.88,0.2990,100.0000,84.9041,55,2345,1024,0.800000,1.000000
MALLAT,126.92,0.3930,100.0000,86.3966,55,2345,1024,0.800000,1.000000
MALLAT,79.16,0.4870,100.0000,87.4200,55,2345,1024,0.800000,1.000000
MALLAT,151.49,0.4080,100.0000,88.1023,55,2345,1024,0.800000,1.000000
MALLAT,45.18,0.4190,100.0000,88.2303,55,2345,1024,0.800000,1.000000
MALLAT,70.48,0.4430,100.0000,82.1322,55,2345,1024,0.800000,1.000000
FaceAll,1485.49,0.3700,100.0000,61.3018,560,1690,131,0.200000,0.500000
FaceAll,1202.63,0.3640,100.0000,61.9527,560,1690,131,0.200000,0.500000
FaceAll,6345.80,0.3880,100.0000,65.4438,560,1690,131,0.200000,0.500000
FaceAll,1157.01,0.3620,100.0000,62.0118,560,1690,131,0.200000,0.500000
InsectWingbeatSound,46.76,0.3410,100.0000,52.0202,220,1980,256,0.900000,1.000000
InsectWingbeatSound,26.21,0.3150,100.0000,50.5051,220,1980,256,0.900000,1.000000
InsectWingbeatSound,15.39,0.3720,100.0000,50.7071,220,1980,256,0.900000,1.000000
InsectWingbeatSound,18.24,0.2740,100.0000,48.1313,220,1980,256,0.900000,1.000000
InsectWingbeatSound,161.29,0.3700,100.0000,50.7576,220,1980,256,0.900000,1.000000
InsectWingbeatSound,15.81,0.2590,100.0000,47.0202,220,1980,256,0.900000,1.000000
InsectWingbeatSound,49.19,0.3000,100.0000,49.1919,220,1980,256,0.900000,1.000000
InsectWingbeatSound,13.35,0.2630,100.0000,51.6162,220,1980,256,0.900000,1.000000
InsectWingbeatSound,21.24,0.3120,100.0000,48.5859,220,1980,256,0.900000,1.000000
InsectWingbeatSound,12.15,0.2600,100.0000,50.8081,220,1980,256,0.900000,1.000000
FaceAll,2040.83,0.3830,100.0000,64.2604,560,1690,131,0.200000,0.500000
FaceAll,3010.18,0.3740,100.0000,62.8994,560,1690,131,0.200000,0.500000
FaceAll,3759.62,0.3960,100.0000,65.2071,560,1690,131,0.200000,0.500000
FaceAll,1816.49,0.4050,100.0000,61.0059,560,1690,131,0.200000,0.500000
FaceAll,1627.04,0.3750,100.0000,60.0592,560,1690,131,0.200000,0.500000
FaceAll,3184.33,0.3820,100.0000,62.8994,560,1690,131,0.200000,0.500000
DistalPhalanxTW,270.88,0.0310,100.0000,65.0000,139,400,80,0.600000,1.000000
DistalPhalanxTW,282.92,0.0240,100.0000,63.5000,139,400,80,0.600000,1.000000
MiddlePhalanxOutlineCorrect,125.28,0.0150,100.0000,68.5000,291,600,80,0.900000,1.000000
MiddlePhalanxOutlineCorrect,111.85,0.0250,100.0000,72.1667,291,600,80,0.900000,1.000000
DistalPhalanxTW,289.68,0.0250,100.0000,68.7500,139,400,80,0.600000,1.000000
MiddlePhalanxOutlineCorrect,113.56,0.0170,100.0000,68.1667,291,600,80,0.900000,1.000000
MiddlePhalanxOutlineCorrect,109.67,0.0200,99.6564,68.8333,291,600,80,0.900000,1.000000
DistalPhalanxTW,264.78,0.0310,100.0000,69.7500,139,400,80,0.600000,1.000000
MiddlePhalanxOutlineCorrect,143.42,0.0150,100.0000,71.3333,291,600,80,0.900000,1.000000
MiddlePhalanxOutlineCorrect,117.34,0.0120,100.0000,71.5000,291,600,80,0.900000,1.000000
DistalPhalanxTW,281.93,0.0220,100.0000,69.7500,139,400,80,0.600000,1.000000
MiddlePhalanxOutlineCorrect,132.86,0.0130,99.6564,68.0000,291,600,80,0.900000,1.000000
MiddlePhalanxOutlineCorrect,105.51,0.0280,100.0000,71.1667,291,600,80,0.900000,1.000000
DistalPhalanxTW,285.41,0.0200,100.0000,64.5000,139,400,80,0.600000,1.000000
MiddlePhalanxOutlineCorrect,150.46,0.0180,100.0000,70.0000,291,600,80,0.900000,1.000000
MiddlePhalanxOutlineCorrect,114.90,0.0130,99.6564,65.5000,291,600,80,0.900000,1.000000
DistalPhalanxTW,268.96,0.0250,100.0000,72.0000,139,400,80,0.600000,1.000000
DistalPhalanxTW,264.90,0.0240,100.0000,67.5000,139,400,80,0.600000,1.000000
DistalPhalanxTW,259.99,0.0290,100.0000,67.7500,139,400,80,0.600000,1.000000
DistalPhalanxTW,260.06,0.0240,100.0000,67.2500,139,400,80,0.600000,1.000000
Lighting7,163.96,0.0470,100.0000,73.9726,70,73,319,0.600000,1.000000
Lighting7,205.35,0.0580,100.0000,50.6849,70,73,319,0.600000,1.000000
Lighting7,191.68,0.0580,100.0000,53.4247,70,73,319,0.600000,1.000000
Lighting7,158.43,0.0530,100.0000,64.3836,70,73,319,0.600000,1.000000
Lighting7,159.88,0.0560,100.0000,52.0548,70,73,319,0.600000,1.000000
Lighting7,152.82,0.0560,100.0000,60.2740,70,73,319,0.600000,1.000000
Lighting7,152.74,0.0490,100.0000,61.6438,70,73,319,0.600000,1.000000
Lighting7,159.41,0.0520,100.0000,63.0137,70,73,319,0.600000,1.000000
Lighting7,173.27,0.0440,100.0000,67.1233,70,73,319,0.600000,1.000000
Lighting7,226.38,0.0620,100.0000,53.4247,70,73,319,0.600000,1.000000
MiddlePhalanxTW,17.76,0.0110,100.0000,58.8972,154,399,80,0.900000,1.000000
MiddlePhalanxTW,27.87,0.0060,100.0000,57.6441,154,399,80,0.900000,1.000000
MiddlePhalanxTW,16.97,0.0170,100.0000,57.3935,154,399,80,0.900000,1.000000
MiddlePhalanxTW,23.02,0.0090,100.0000,55.1378,154,399,80,0.900000,1.000000
MiddlePhalanxTW,17.44,0.0100,100.0000,60.1504,154,399,80,0.900000,1.000000
MiddlePhalanxTW,21.19,0.0100,100.0000,59.1479,154,399,80,0.900000,1.000000
MiddlePhalanxTW,19.07,0.0070,100.0000,55.1378,154,399,80,0.900000,1.000000
MiddlePhalanxTW,15.07,0.0100,100.0000,57.8947,154,399,80,0.900000,1.000000
MiddlePhalanxTW,23.69,0.0080,100.0000,59.3985,154,399,80,0.900000,1.000000
MiddlePhalanxTW,16.72,0.0090,100.0000,57.6441,154,399,80,0.900000,1.000000
Lighting2,62.35,0.0590,100.0000,77.0492,60,61,637,0.900000,1.000000
Lighting2,61.02,0.0410,100.0000,72.1311,60,61,637,0.900000,1.000000
Lighting2,65.57,0.0570,100.0000,75.4098,60,61,637,0.900000,1.000000
Lighting2,67.94,0.0360,100.0000,73.7705,60,61,637,0.900000,1.000000
Lighting2,62.53,0.0590,100.0000,75.4098,60,61,637,0.900000,1.000000
Lighting2,58.07,0.0490,100.0000,77.0492,60,61,637,0.900000,1.000000
Lighting2,59.18,0.0540,100.0000,77.0492,60,61,637,0.900000,1.000000
Lighting2,66.79,0.0340,100.0000,77.0492,60,61,637,0.900000,1.000000
Lighting2,60.74,0.0520,100.0000,75.4098,60,61,637,0.900000,1.000000
Lighting2,59.20,0.0400,100.0000,80.3279,60,61,637,0.900000,1.000000
MiddlePhalanxOutlineAgeGroup,155.07,0.0190,100.0000,73.5000,154,400,80,0.700000,1.000000
MiddlePhalanxOutlineAgeGroup,120.63,0.0180,100.0000,73.0000,154,400,80,0.700000,1.000000
MiddlePhalanxOutlineAgeGroup,187.55,0.0220,100.0000,73.5000,154,400,80,0.700000,1.000000
MiddlePhalanxOutlineAgeGroup,118.25,0.0190,100.0000,74.2500,154,400,80,0.700000,1.000000
MiddlePhalanxOutlineAgeGroup,189.25,0.0210,100.0000,70.5000,154,400,80,0.700000,1.000000
MiddlePhalanxOutlineAgeGroup,162.49,0.0120,100.0000,72.5000,154,400,80,0.700000,1.000000
MiddlePhalanxOutlineAgeGroup,123.65,0.0220,100.0000,71.7500,154,400,80,0.700000,1.000000
MiddlePhalanxOutlineAgeGroup,160.74,0.0160,100.0000,74.2500,154,400,80,0.700000,1.000000
MiddlePhalanxOutlineAgeGroup,204.84,0.0210,100.0000,69.7500,154,400,80,0.700000,1.000000
MiddlePhalanxOutlineAgeGroup,176.17,0.0200,100.0000,74.5000,154,400,80,0.700000,1.000000
ToeSegmentation2,3.35,0.0310,100.0000,86.9231,36,130,343,0.025000,0.400000
ToeSegmentation2,2.92,0.0240,100.0000,78.4615,36,130,343,0.025000,0.400000
ToeSegmentation2,2.50,0.0240,100.0000,76.1538,36,130,343,0.025000,0.400000
ToeSegmentation2,3.17,0.0240,100.0000,76.9231,36,130,343,0.025000,0.400000
ToeSegmentation2,2.74,0.0330,100.0000,75.3846,36,130,343,0.025000,0.400000
ToeSegmentation2,3.33,0.0260,100.0000,74.6154,36,130,343,0.025000,0.400000
ToeSegmentation2,2.58,0.0250,100.0000,76.1538,36,130,343,0.025000,0.400000
ToeSegmentation2,3.47,0.0240,100.0000,76.9231,36,130,343,0.025000,0.400000
ToeSegmentation2,2.85,0.0300,100.0000,74.6154,36,130,343,0.025000,0.400000
ToeSegmentation2,2.56,0.0260,100.0000,76.9231,36,130,343,0.025000,0.400000
Wine,71.03,0.0080,100.0000,72.2222,57,54,234,0.025000,0.400000
Wine,69.29,0.0050,100.0000,66.6667,57,54,234,0.025000,0.400000
Wine,71.02,0.0050,100.0000,70.3704,57,54,234,0.025000,0.400000
Wine,64.67,0.0060,100.0000,59.2593,57,54,234,0.025000,0.400000
Wine,66.54,0.0050,100.0000,61.1111,57,54,234,0.025000,0.400000
Wine,54.47,0.0100,100.0000,77.7778,57,54,234,0.025000,0.400000
Wine,67.90,0.0050,100.0000,55.5556,57,54,234,0.025000,0.400000
Wine,68.06,0.0070,100.0000,64.8148,57,54,234,0.025000,0.400000
Wine,67.97,0.0060,100.0000,70.3704,57,54,234,0.025000,0.400000
Wine,69.43,0.0070,100.0000,50.0000,57,54,234,0.025000,0.400000
50words,1301.47,0.1340,100.0000,44.1758,450,455,270,0.700000,1.000000
50words,4524.47,0.1990,100.0000,51.6484,450,455,270,0.700000,1.000000
50words,1303.33,0.1390,100.0000,50.5495,450,455,270,0.700000,1.000000
50words,3081.76,0.2250,100.0000,49.6703,450,455,270,0.700000,1.000000
50words,2575.99,0.1950,99.7778,49.0110,450,455,270,0.700000,1.000000
50words,1363.21,0.1520,100.0000,52.0879,450,455,270,0.700000,1.000000
50words,600.24,0.1110,100.0000,52.9670,450,455,270,0.700000,1.000000
50words,1422.41,0.2270,100.0000,49.8901,450,455,270,0.700000,1.000000
50words,2000.10,0.1770,100.0000,48.7912,450,455,270,0.700000,1.000000
50words,1139.32,0.1410,100.0000,51.2088,450,455,270,0.700000,1.000000
FISH,1333.74,0.1140,100.0000,77.1429,175,175,463,0.025000,0.200000
FISH,1219.60,0.0940,100.0000,72.0000,175,175,463,0.025000,0.200000
FISH,1299.54,0.1240,100.0000,79.4286,175,175,463,0.025000,0.200000
FISH,4106.58,0.0980,100.0000,81.7143,175,175,463,0.025000,0.200000
FISH,771.62,0.1150,100.0000,80.5714,175,175,463,0.025000,0.200000
FISH,2202.50,0.1170,100.0000,80.0000,175,175,463,0.025000,0.200000
FISH,1498.74,0.1220,100.0000,76.5714,175,175,463,0.025000,0.200000
FISH,4199.23,0.1130,100.0000,76.5714,175,175,463,0.025000,0.200000
FISH,2139.42,0.0660,100.0000,77.7143,175,175,463,0.025000,0.200000
FISH,3476.02,0.0930,100.0000,74.8571,175,175,463,0.025000,0.200000
