Dataset,TrainingTime,TestingTime,TrainingAccuacy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen,EnsembleSize
Gun_Point,20.03,0.0640,100.0000,92.0000,50,150,150,0.025000,0.300000,10
Gun_Point,19.09,0.0570,100.0000,94.6667,50,150,150,0.025000,0.300000,10
Gun_Point,18.29,0.0580,100.0000,96.0000,50,150,150,0.025000,0.300000,10
Gun_Point,16.01,0.0500,100.0000,96.6667,50,150,150,0.025000,0.300000,10
Gun_Point,17.87,0.0550,100.0000,95.3333,50,150,150,0.025000,0.300000,10
Plane,33.27,0.2890,100.0000,97.1429,105,105,144,0.200000,0.500000,10
Plane,35.63,0.2980,100.0000,97.1429,105,105,144,0.200000,0.500000,10
Plane,35.47,0.2940,100.0000,95.2381,105,105,144,0.200000,0.500000,10
Plane,35.93,0.3000,100.0000,97.1429,105,105,144,0.200000,0.500000,10
Plane,35.44,0.2960,100.0000,99.0476,105,105,144,0.200000,0.500000,10
Plane,38.57,0.2820,100.0000,97.1429,105,105,144,0.200000,0.500000,10
Plane,33.96,0.2630,100.0000,97.1429,105,105,144,0.200000,0.500000,10
Plane,34.41,0.2860,100.0000,98.0952,105,105,144,0.200000,0.500000,10
Plane,35.26,0.3020,100.0000,96.1905,105,105,144,0.200000,0.500000,10
Plane,37.96,0.3000,100.0000,97.1429,105,105,144,0.200000,0.500000,10
Symbols,2.10,0.9450,100.0000,92.3618,25,995,398,0.900000,1.000000,10
Symbols,2.27,1.0680,100.0000,90.4523,25,995,398,0.900000,1.000000,10
Symbols,2.50,0.8440,100.0000,90.9548,25,995,398,0.900000,1.000000,10
Symbols,2.16,0.8380,100.0000,90.2513,25,995,398,0.900000,1.000000,10
Symbols,3.05,0.9190,100.0000,91.2563,25,995,398,0.900000,1.000000,10
Symbols,2.15,0.9610,100.0000,90.8543,25,995,398,0.900000,1.000000,10
Symbols,2.49,0.9810,100.0000,91.8593,25,995,398,0.900000,1.000000,10
Symbols,3.00,0.8660,100.0000,91.6583,25,995,398,0.900000,1.000000,10
Symbols,2.39,0.8810,100.0000,90.2513,25,995,398,0.900000,1.000000,10
Symbols,2.69,1.0470,100.0000,91.8593,25,995,398,0.900000,1.000000,10
ToeSegmentation1,21.41,0.1830,100.0000,93.8596,40,228,277,0.025000,0.200000,10
ToeSegmentation1,24.99,0.2480,100.0000,89.0351,40,228,277,0.025000,0.200000,10
ToeSegmentation1,21.29,0.1970,100.0000,92.1053,40,228,277,0.025000,0.200000,10
ToeSegmentation1,16.85,0.1950,100.0000,96.0526,40,228,277,0.025000,0.200000,10
ToeSegmentation1,21.32,0.2310,100.0000,95.1754,40,228,277,0.025000,0.200000,10
ToeSegmentation1,23.93,0.1920,100.0000,91.6667,40,228,277,0.025000,0.200000,10
ToeSegmentation1,21.40,0.1920,100.0000,92.5439,40,228,277,0.025000,0.200000,10
ToeSegmentation1,18.44,0.1840,100.0000,91.6667,40,228,277,0.025000,0.200000,10
ToeSegmentation1,22.91,0.2160,100.0000,91.2281,40,228,277,0.025000,0.200000,10
ToeSegmentation1,23.61,0.2190,100.0000,92.1053,40,228,277,0.025000,0.200000,10
Trace,78.96,0.2540,100.0000,100.0000,100,100,275,0.025000,0.300000,10
Trace,80.74,0.2550,100.0000,100.0000,100,100,275,0.025000,0.300000,10
Trace,75.46,0.2460,100.0000,100.0000,100,100,275,0.025000,0.300000,10
Trace,76.59,0.2430,100.0000,100.0000,100,100,275,0.025000,0.300000,10
Trace,74.56,0.2390,100.0000,100.0000,100,100,275,0.025000,0.300000,10
Trace,77.98,0.2420,100.0000,100.0000,100,100,275,0.025000,0.300000,10
Trace,77.77,0.2440,100.0000,100.0000,100,100,275,0.025000,0.300000,10
Trace,77.15,0.2430,100.0000,100.0000,100,100,275,0.025000,0.300000,10
Trace,82.26,0.2300,100.0000,100.0000,100,100,275,0.025000,0.300000,10
Trace,72.84,0.2430,100.0000,100.0000,100,100,275,0.025000,0.300000,10
ArrowHead,8.88,0.1920,100.0000,68.5714,36,175,251,0.900000,1.000000,10
ArrowHead,8.57,0.1870,100.0000,66.8571,36,175,251,0.900000,1.000000,10
ArrowHead,8.89,0.2000,100.0000,70.8571,36,175,251,0.900000,1.000000,10
ArrowHead,9.37,0.1890,100.0000,67.4286,36,175,251,0.900000,1.000000,10
ArrowHead,9.05,0.1790,100.0000,67.4286,36,175,251,0.900000,1.000000,10
ArrowHead,8.84,0.1840,100.0000,68.0000,36,175,251,0.900000,1.000000,10
ArrowHead,10.15,0.2030,100.0000,67.4286,36,175,251,0.900000,1.000000,10
ArrowHead,8.89,0.1970,100.0000,68.0000,36,175,251,0.900000,1.000000,10
ArrowHead,8.87,0.1660,100.0000,66.8571,36,175,251,0.900000,1.000000,10
ArrowHead,8.73,0.2000,100.0000,68.5714,36,175,251,0.900000,1.000000,10
BirdChicken,5.28,0.0180,100.0000,80.0000,20,20,512,0.025000,0.100000,10
BirdChicken,5.77,0.0170,100.0000,70.0000,20,20,512,0.025000,0.100000,10
BirdChicken,5.12,0.0190,100.0000,80.0000,20,20,512,0.025000,0.100000,10
BirdChicken,6.74,0.0170,100.0000,55.0000,20,20,512,0.025000,0.100000,10
BirdChicken,5.89,0.0190,100.0000,75.0000,20,20,512,0.025000,0.100000,10
BirdChicken,6.21,0.0170,100.0000,70.0000,20,20,512,0.025000,0.100000,10
BirdChicken,5.24,0.0180,100.0000,90.0000,20,20,512,0.025000,0.100000,10
BirdChicken,5.37,0.0180,100.0000,70.0000,20,20,512,0.025000,0.100000,10
BirdChicken,5.44,0.0160,100.0000,75.0000,20,20,512,0.025000,0.100000,10
BirdChicken,5.77,0.0180,100.0000,80.0000,20,20,512,0.025000,0.100000,10
ECG200,37.29,0.0250,100.0000,84.0000,100,100,96,0.900000,1.000000,10
ECG200,36.86,0.0230,100.0000,80.0000,100,100,96,0.900000,1.000000,10
ECG200,33.65,0.0240,100.0000,78.0000,100,100,96,0.900000,1.000000,10
ECG200,39.60,0.0240,100.0000,89.0000,100,100,96,0.900000,1.000000,10
ECG200,34.05,0.0250,100.0000,88.0000,100,100,96,0.900000,1.000000,10
ECG200,38.12,0.0270,100.0000,82.0000,100,100,96,0.900000,1.000000,10
ECG200,39.30,0.0240,100.0000,80.0000,100,100,96,0.900000,1.000000,10
ECG200,37.94,0.0280,100.0000,83.0000,100,100,96,0.900000,1.000000,10
ECG200,34.85,0.0310,100.0000,80.0000,100,100,96,0.900000,1.000000,10
ECG200,33.39,0.0230,100.0000,84.0000,100,100,96,0.900000,1.000000,10
ProximalPhalanxTW,1100.24,0.1120,99.5122,76.5000,205,400,80,0.900000,1.000000,10
ProximalPhalanxTW,617.76,0.0970,100.0000,77.5000,205,400,80,0.900000,1.000000,10
ProximalPhalanxTW,376.58,0.1010,100.0000,78.5000,205,400,80,0.900000,1.000000,10
ProximalPhalanxTW,1916.65,0.1130,99.5122,78.5000,205,400,80,0.900000,1.000000,10
ProximalPhalanxTW,644.67,0.1080,100.0000,78.5000,205,400,80,0.900000,1.000000,10
ProximalPhalanxTW,783.66,0.1050,99.5122,79.0000,205,400,80,0.900000,1.000000,10
ProximalPhalanxTW,486.05,0.0880,100.0000,78.2500,205,400,80,0.900000,1.000000,10
ProximalPhalanxTW,787.61,0.1000,100.0000,77.0000,205,400,80,0.900000,1.000000,10
ProximalPhalanxTW,1059.71,0.1010,100.0000,78.0000,205,400,80,0.900000,1.000000,10
ProximalPhalanxTW,369.88,0.0950,99.5122,79.2500,205,400,80,0.900000,1.000000,10
Car,3026.78,0.3520,100.0000,78.3333,60,60,577,0.025000,0.300000,10
Car,2762.01,0.3790,100.0000,78.3333,60,60,577,0.025000,0.300000,10
Car,2662.90,0.3670,100.0000,81.6667,60,60,577,0.025000,0.300000,10
Car,2581.82,0.3690,100.0000,83.3333,60,60,577,0.025000,0.300000,10
Car,2588.45,0.3510,100.0000,71.6667,60,60,577,0.025000,0.300000,10
Car,2764.06,0.3760,100.0000,80.0000,60,60,577,0.025000,0.300000,10
Car,2738.27,0.3360,100.0000,80.0000,60,60,577,0.025000,0.300000,10
Car,2849.97,0.3520,100.0000,81.6667,60,60,577,0.025000,0.300000,10
Car,2905.15,0.3580,100.0000,78.3333,60,60,577,0.025000,0.300000,10
Car,2765.06,0.3310,100.0000,76.6667,60,60,577,0.025000,0.300000,10
DistalPhalanxOutlineCorrect,2027.31,0.2220,100.0000,79.5000,276,600,80,0.900000,1.000000,10
DistalPhalanxOutlineCorrect,2054.11,0.2000,100.0000,79.1667,276,600,80,0.900000,1.000000,10
DistalPhalanxOutlineCorrect,1858.74,0.2070,100.0000,76.0000,276,600,80,0.900000,1.000000,10
DistalPhalanxOutlineCorrect,2268.09,0.2220,100.0000,79.0000,276,600,80,0.900000,1.000000,10
DistalPhalanxOutlineCorrect,2091.56,0.2310,100.0000,78.3333,276,600,80,0.900000,1.000000,10
DistalPhalanxOutlineCorrect,1656.52,0.2060,100.0000,77.3333,276,600,80,0.900000,1.000000,10
DistalPhalanxOutlineCorrect,1941.66,0.2130,100.0000,78.1667,276,600,80,0.900000,1.000000,10
DistalPhalanxOutlineCorrect,2118.22,0.2160,100.0000,78.6667,276,600,80,0.900000,1.000000,10
DistalPhalanxOutlineCorrect,2084.82,0.2260,100.0000,77.0000,276,600,80,0.900000,1.000000,10
DistalPhalanxOutlineCorrect,2032.53,0.2340,100.0000,77.6667,276,600,80,0.900000,1.000000,10
FacesUCR,39079.86,5.0280,100.0000,84.1463,200,2050,131,0.300000,0.600000,10
Meat,15.41,0.0390,100.0000,90.0000,60,60,448,0.900000,1.000000,10
Meat,15.22,0.0530,100.0000,83.3333,60,60,448,0.900000,1.000000,10
Meat,17.12,0.0370,100.0000,88.3333,60,60,448,0.900000,1.000000,10
Meat,15.72,0.0440,100.0000,85.0000,60,60,448,0.900000,1.000000,10
Meat,15.13,0.0390,100.0000,86.6667,60,60,448,0.900000,1.000000,10
Meat,16.58,0.0430,100.0000,86.6667,60,60,448,0.900000,1.000000,10
